Date,wf,mf,sf,IHT,IH,wfy,sqhdd1,dhdd1,dhdd13,hdd1t,Troloff,mx2,mn4,dcy,c7,cy,c
9/11/2019,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,-0.12,-0.001728,0,16.592222,33.45241,50.625,0,629.0383911,710.4187012,734.94664
9/12/2019,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,16.814444,39.12484,39.19010163,0,625.1083832,734.94664,740.1669617
9/13/2019,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,17.481111,44.90161,48.76129574,0,623.3594055,740.1669617,724.8292084
9/14/2019,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,18.036666,46.78569,86.91228752,0,616.3961334,724.8292084,723.9253235
9/15/2019,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,18.221851,50.67001,93.57487118,0,691.4539337,723.9253235,821.4475555
9/16/2019,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,18.147777,46.82896,100.8395267,0,679.0281982,821.4475555,728.7150116
9/17/2019,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,18.332962,50.31049,122.0217377,0,710.4187012,728.7150116,734.3333588
9/18/2019,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.444074,63.70576,78.90346169,0,734.94664,734.3333588,728.8051605
9/19/2019,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.703333,70.96896,120.9804915,0,740.1669617,728.8051605,696.792511
9/20/2019,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,1.82,18.592222,57.31236,147.2779546,0,724.8292084,696.792511,678.8356781
9/21/2019,0.942252607,0.170492794,0.400064584,0,0,0.945372575,1.349073756,1.82,6.028568,1.92,13.68,26.14689,15.62310006,0,723.9253235,678.8356781,737.147522
9/22/2019,1,0.170492794,0.400064584,0,0,0.942252607,1.385640646,0.1,0.001,0,13.58,27.72225,12.24793744,0,821.4475555,737.147522,867.8051147
9/23/2019,0.965849858,0.170492794,0.400064584,0,0,1,0,-1.92,-7.077888,0,15.88,37.32624,23.87176412,0,728.7150116,867.8051147,791.1763916
9/24/2019,0.970642056,0.170492794,0.400064584,0,0,0.965849858,0,0,0,0,17.11074,41.69764,42.9981696,0,734.3333588,791.1763916,778.8452606
9/25/2019,0.950674824,0.170492794,0.400064584,0,0,0.970642056,0,0,0,0,18.37,53.59225,107.091319,0,728.8051605,778.8452606,755.0666809
9/26/2019,0.961823283,0.170492794,0.400064584,0,0,0.950674824,0,0,0,0,18.481111,57.69604,116.6293533,0,696.792511,755.0666809,763.9830627
9/27/2019,0.945372575,0.170492794,0.400064584,0,0,0.961823283,0,0,0,0,18.37,52.67025,110.2030186,0,678.8356781,763.9830627,704.5421906
9/28/2019,0.942252607,0.170492794,0.400064584,0,0,0.945372575,0,0,0,0,17.407037,37.32624,74.48008643,0,737.147522,704.5421906,741.3493958
9/29/2019,1,0.170492794,0.400064584,0,0,0.942252607,0,0,0,0,17.74037,44.1,68.70484988,0,867.8051147,741.3493958,829.0259552
9/30/2019,0.965849858,0.170492794,0.400064584,0,0,1,0,0,0,0,17.777407,43.80649,72.69300315,0,791.1763916,829.0259552,741.2379608
10/1/2019,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,0,17.851481,45.796,70.5911761,0,778.8452606,741.2379608,750.7713623
10/2/2019,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,0,18.184814,57.93649,59.68097535,0,755.0666809,750.7713623,741.6564331
10/3/2019,0.961823283,0.269641848,0.400064584,0,0,0.950674824,0,0,0,0,18.332962,52.441,104.7429143,0,763.9830627,741.6564331,722.3851013
10/4/2019,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0,0,0,0,18.37,51.48361,116.8820028,0,704.5421906,722.3851013,691.0059204
10/5/2019,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,0,0,0,18.444074,54.56896,124.6542587,0,741.3493958,691.0059204,689.1769562
10/6/2019,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,0,18.37,62.65009,71.98725106,0,829.0259552,689.1769562,753.5391083
10/7/2019,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,0,17.481111,39.16441,71.63630838,0,741.2379608,753.5391083,732.0041351
10/8/2019,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,0,0,0,17.147777,37.90809,56.2448656,0,750.7713623,732.0041351,755.3958282
10/9/2019,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,0,16.888518,39.56121,40.43011004,0,741.6564331,755.3958282,773.0688782
10/10/2019,0.961823283,0.269641848,0.400064584,0,0,0.950674824,0,0,0,0,17.332962,34.07716,85.5036081,0,722.3851013,773.0688782,771.26091
10/11/2019,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0,0,0,0,18.332962,49.86289,123.0696908,0,691.0059204,771.26091,729.6937256
10/12/2019,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,0,0,0.99,16.33,37.05625,32.33814555,0,689.1769562,729.6937256,771.6621552
10/13/2019,1,0.269641848,0.400064584,1,0,0.942252607,0.994987437,0.99,0.970299,0.04,14.51,31.22289,16.59523651,0,753.5391083,771.6621552,794.0190887
10/14/2019,0.965849858,0.269641848,0.400064584,0,-6.010010158,1,0.2,-0.95,-0.857375,0,15.46,36.21409,19.91891886,0,732.0041351,794.0190887,855.6126251
10/15/2019,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,-0.04,-6.40E-05,0,16.02,39.64081,21.64926734,0,755.3958282,855.6126251,804.4627075
10/16/2019,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,0,0,0,17.073703,45.58225,31.76325951,0,773.0688782,804.4627075,817.0004578
10/17/2019,0.961823283,0.269641848,0.400064584,0,0,0.950674824,0,0,0,0,16.36,39.68064,26.8435456,0,771.26091,817.0004578,819.1553688
10/18/2019,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0,0,0,0,16.74037,38.76961,38.19694995,0,729.6937256,819.1553688,792.9113986
10/19/2019,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,0,0,0,17.555185,45.96736,50.76013506,0,771.6621552,792.9113986,798.4788208
10/20/2019,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,0,17.518148,40.92529,64.88309351,0,794.0190887,798.4788208,875.8934021
10/21/2019,0.965849858,0.269641848,0.400064584,0,0,1,0,0,0,1.08,15.92,34.37316,31.2900721,0,855.6126251,875.8934021,819.9145317
10/22/2019,0.970642056,0.269641848,0.400064584,0,0,0.965849858,1.039230485,1.08,1.259712,0,14.42,24.61761,29.90219101,0,804.4627075,819.9145317,825.7445374
10/23/2019,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0,-1.08,-1.259712,0.08,15.96,32.14849,38.416,0,817.0004578,825.7445374,836.7815857
10/24/2019,0.961823283,0.269641848,0.400064584,0,0,0.950674824,0.282842712,0.08,0.000512,0.26,15.42,31.79089,28.64898145,0,819.1553688,836.7815857,853.4635315
10/25/2019,0.945372575,0.269641848,0.400064584,0,0,0.961823283,0.509901951,0.18,0.005832,0,15.24,30.80025,27.95079079,0,792.9113986,853.4635315,842.530426
10/26/2019,0.942252607,0.269641848,0.400064584,0,0,0.945372575,0,-0.26,-0.017576,0,15.75,31.329,36.2673936,0,798.4788208,842.530426,852.7199097
10/27/2019,1,0.269641848,0.400064584,0,0,0.942252607,0,0,0,1.65,16.02,34.37316,33.1167568,0,875.8934021,852.7199097,945.9954224
10/28/2019,0.965849858,0.269641848,0.400064584,0,0,1,1.284523258,1.65,4.492125,0,13.85,30.276,11.2550881,0,819.9145317,945.9954224,882.493576
10/29/2019,0.970642056,0.269641848,0.400064584,0,0,0.965849858,0,-1.65,-4.492125,0.05,16.13,35.38161,32.82314865,0,825.7445374,882.493576,913.6847228
10/30/2019,0.950674824,0.269641848,0.400064584,0,0,0.970642056,0.223606798,0.05,0.000125,2.5,15.45,29.75625,34.61445366,0,836.7815857,913.6847228,963.7645721
10/31/2019,0.961823283,0.269641848,0.400064584,0,0,0.950674824,1.58113883,2.45,14.706125,4.13,13,19.43236,21.08376601,0,853.4635315,963.7645721,1108.17276
11/1/2019,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.032240143,1.63,4.330747,8.25,11.37,18.14409,7.384463302,0,842.530426,1108.17276,1280.144897
11/2/2019,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.872281323,4.12,69.934528,7.44,7.25,8.50084,0.777205187,0,852.7199097,1280.144897,1749.462677
11/3/2019,1,0.685721047,0.400064584,0,0,0.942252607,2.727636339,-0.81,-0.531441,8.53,8.06,11.236,0.935191445,1.366613014,945.9954224,1749.462677,1951.34317
11/4/2019,0.965849858,0.685721047,0.400064584,0,0,1,2.920616373,1.09,1.295029,7.3,6.97,9.86049,0.261158528,0,882.493576,1951.34317,2124.495544
11/5/2019,0.970642056,0.685721047,0.400064584,0,0,0.965849858,2.701851217,-1.23,-1.860867,4.97,8.2,11.06704,1.195389135,0,913.6847228,2124.495544,2300.136414
11/6/2019,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.229349681,-2.33,-12.649337,4.37,10.53,19.96569,2.293107305,0,963.7645721,2300.136414,2258.385101
11/7/2019,0.961823283,0.685721047,0.400064584,0,0,0.950674824,2.090454496,-0.6,-0.216,4.5,11.13,21.87441,3.097100583,0,1108.17276,2258.385101,2144.778778
11/8/2019,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.121320344,0.13,0.002197,4.66,11,22.23081,2.512655977,0,1280.144897,2144.778778,2071.112885
11/9/2019,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.158703314,0.16,0.004096,5.78,10.84,20.70721,2.808830403,0,1749.462677,2071.112885,2067.823334
11/10/2019,1,0.685721047,0.400064584,0,0,0.942252607,2.404163056,1.12,1.404928,6.59,9.72,19.01641,1.019046006,0,1951.34317,2067.823334,2222.978058
11/11/2019,0.965849858,0.685721047,0.400064584,0,0,1,2.567099531,0.81,0.531441,6.53,8.91,16.43524,0.625,0,2124.495544,2222.978058,2225.852966
11/12/2019,0.970642056,0.685721047,0.400064584,0,0,0.965849858,2.555386468,-0.06,-0.000216,7.58,8.97,15.92644,0.807065599,0,2300.136414,2225.852966,2345.653961
11/13/2019,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.75317998,1.05,1.157625,5.88,7.92,12.95044,0.395675751,0,2258.385101,2345.653961,2450.687866
11/14/2019,0.961823283,0.685721047,0.400064584,0,0,0.950674824,2.424871131,-1.7,-4.913,6.18,9.62,10.89936,5.9969536,0,2144.778778,2450.687866,2532.383421
11/15/2019,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.485960579,0.3,0.027,8.89,9.32,11.04601,4.36880019,0,2071.112885,2532.383421,2610.291931
11/16/2019,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.981610303,2.71,19.902511,10.6,6.61,5.95984,0.908425628,0,2067.823334,2610.291931,2852.421326
11/17/2019,1,0.685721047,0.400064584,0,0,0.942252607,3.255764119,1.71,5.000211,11.33,4.9,6.75684,0.006075732,0,2222.978058,2852.421326,2943.277557
11/18/2019,0.965849858,0.685721047,0.400064584,0,0,1,3.366006536,0.73,0.389017,7.78,4.17,5.041,0.002441406,0,2225.852966,2943.277557,3065.950928
11/19/2019,0.970642056,0.685721047,0.400064584,0,0,0.965849858,2.789265136,-3.55,-44.738875,6.35,7.72,10.404,0.759691406,0,2345.653961,3065.950928,3062.852722
11/20/2019,0.950674824,0.685721047,0.400064584,0,0,0.970642056,2.519920634,-1.43,-2.924207,11.21,9.15,12.34321,2.6873856,0,2450.687866,3062.852722,2970.859802
11/21/2019,0.961823283,0.685721047,0.400064584,0,0,0.950674824,3.348133809,4.86,114.791256,12.11,4.29,2.72484,0.128979178,0,2532.383421,2970.859802,3307.781372
11/22/2019,0.945372575,0.685721047,0.400064584,1,0,0.961823283,3.479942528,0.9,0.729,13.48,3.39,1.88356,0.035445353,0,2610.291931,3307.781372,3432.120483
11/23/2019,0.942252607,0.685721047,0.400064584,0,8.184955709,0.945372575,3.67151195,1.37,2.571353,13.13,2.02,0.54756,0.0083521,0,2852.421326,3432.120483,3624.173096
11/24/2019,1,0.685721047,0.400064584,0,0,0.942252607,3.623534186,-0.35,-0.042875,13.52,2.37,0.98596,0.0065536,0,2943.277557,3624.173096,3898.559143
11/25/2019,0.965849858,0.685721047,0.400064584,0,0,1,3.676955262,0.39,0.059319,12.04,1.98,1.00489,0.000370151,0,3065.950928,3898.559143,3827.131226
11/26/2019,0.970642056,0.685721047,0.400064584,0,0,0.965849858,3.469870315,-1.48,-3.241792,10.92,3.46,1.444,0.094758543,0,3062.852722,3827.131226,3919.996155
11/27/2019,0.950674824,0.685721047,0.400064584,0,0,0.970642056,3.304542328,-1.12,-1.404928,6.05,4.58,2.63169,0.263766833,0,2970.859802,3919.996155,3830.640198
11/28/2019,0.961823283,0.685721047,0.400064584,0,0,0.950674824,2.459674775,-4.87,-115.501303,6.02,9.45,13.59556,2.732456074,0,3307.781372,3830.640198,3533.653381
11/29/2019,0.945372575,0.685721047,0.400064584,0,0,0.961823283,2.453568829,-0.03,-2.70E-05,6.46,9.48,14.52025,2.279881054,0,3432.120483,3533.653381,3188.544434
11/30/2019,0.942252607,0.685721047,0.400064584,0,0,0.945372575,2.541653005,0.44,0.085184,6.58,9.04,13.08736,1.943892828,0,3624.173096,3188.544434,3214.25238
12/1/2019,1,0.941488331,1,0,0,0.942252607,2.565151068,0.12,0.001728,9.91,8.92,8.81721,5.098317006,0,3898.559143,3214.25238,3388.500183
12/2/2019,0.965849858,0.941488331,1,0,0,1,3.148015248,3.33,36.926037,9.69,5.59,5.64001,0.181411267,0,3827.131226,3388.500183,3489.438538
12/3/2019,0.970642056,0.941488331,1,0,0,0.965849858,3.112876483,-0.22,-0.010648,10.37,5.81,4.26409,0.6765201,0,3919.996155,3489.438538,3499.468933
12/4/2019,0.950674824,0.941488331,1,0,0,0.970642056,3.220248438,0.68,0.314432,11.82,5.13,5.28529,0.078861504,0,3830.640198,3499.468933,3606.092346
12/5/2019,0.961823283,0.941488331,1,0,0,0.950674824,3.438022688,1.45,3.048625,14.12,3.68,2.61121,0.025628906,0,3533.653381,3606.092346,3680.731689
12/6/2019,0.945372575,0.941488331,1,0,0,0.961823283,3.757658846,2.3,12.167,10.1,1.38,1.46689,0.001310796,0,3188.544434,3680.731689,3672.242065
12/7/2019,0.942252607,0.941488331,1,0,0,0.945372575,3.178049716,-4.02,-64.964808,7.88,5.4,4.01956,0.395675751,0,3214.25238,3672.242065,3650.974548
12/8/2019,1,0.941488331,1,0,0,0.942252607,2.80713377,-2.22,-10.941048,10.26,7.62,6.35209,2.793429038,0,3388.500183,3650.974548,3743.764282
12/9/2019,0.965849858,0.941488331,1,0,0,1,3.203123476,2.38,13.481272,13.25,5.24,7.90321,0.00639129,0,3489.438538,3743.764282,3585.916992
12/10/2019,0.970642056,0.941488331,1,0,0,0.965849858,3.640054945,2.99,26.730899,12.69,2.25,1.62409,4.48E-05,0,3499.468933,3585.916992,3773.573486
12/11/2019,0.950674824,0.941488331,1,0,0,0.970642056,3.562302626,-0.56,-0.175616,11.74,2.81,2.209,0.000748052,0,3606.092346,3773.573486,3741.178223
12/12/2019,0.961823283,0.941488331,1,0,0,0.950674824,3.42636834,-0.95,-0.857375,12.23,3.76,1.681,0.136805773,0,3680.731689,3741.178223,3909.930359
12/13/2019,0.945372575,0.941488331,1,0,0,0.961823283,3.49714169,0.49,0.117649,10.14,3.27,2.49001,0.005624487,0,3672.242065,3909.930359,3825.194397
12/14/2019,0.942252607,0.941488331,1,0,0,0.945372575,3.184336666,-2.09,-9.129329,5.82,5.36,4.61041,0.236126249,0,3650.974548,3825.194397,3641.565491
12/15/2019,1,0.941488331,1,0,0,0.942252607,2.412467616,-4.32,-80.621568,6.71,9.68,10.48576,6.887688662,0,3743.764282,3641.565491,3644.897217
12/16/2019,0.965849858,0.941488331,1,0,0,1,2.590366769,0.89,0.704969,9.81,8.79,13.13316,1.412023414,0,3585.916992,3644.897217,3517.063049
12/17/2019,0.970642056,0.941488331,1,0,0,0.965849858,3.132091953,3.1,29.791,7.62,5.69,8.17216,0.030498006,0,3773.573486,3517.063049,3422.367676
12/18/2019,0.950674824,0.941488331,1,0,0,0.970642056,2.760434748,-2.19,-10.503459,1.69,7.88,7.396,2.613510006,0,3741.178223,3422.367676,3475.84436
12/19/2019,0.961823283,0.941488331,1,0,0,0.950674824,1.3,-5.93,-208.527857,6.03,13.81,25.98544,17.4900625,0,3909.930359,3475.84436,3198.072632
12/20/2019,0.945372575,0.941488331,1,0,0,0.961823283,2.455605832,4.34,81.746504,11.89,9.47,19.93744,0.544237575,0,3825.194397,3198.072632,3054.825684
12/21/2019,0.942252607,0.941488331,1,0,0,0.945372575,3.44818793,5.86,201.230056,11.69,3.61,3.63609,0.002005339,0,3641.565491,3054.825684,3308.687561
12/22/2019,1,0.941488331,1,0,0,0.942252607,3.419064199,-0.2,-0.008,12.22,3.81,3.11364,0.017661006,0,3644.897217,3308.687561,3516.979553
12/23/2019,0.965849858,0.941488331,1,0,0,1,3.495711659,0.53,0.148877,8.71,3.28,2.79841,0.002601446,0,3517.063049,3516.979553,3526.946838
12/24/2019,0.970642056,0.941488331,1,0,0,0.965849858,2.951270913,-3.51,-43.243551,5.14,6.79,7.10649,0.703443006,0,3422.367676,3526.946838,3452.010437
12/25/2019,0.950674824,0.941488331,1,0,0,0.970642056,2.26715681,-3.57,-45.499293,6.44,10.36,15.625,4.565488679,0,3475.84436,3452.010437,3216.462708
12/26/2019,0.961823283,0.941488331,1,0,0,0.950674824,2.537715508,1.3,2.197,7.28,9.06,15.00625,1.195389135,0,3198.072632,3216.462708,3094.509583
12/27/2019,0.945372575,0.941488331,1,0,0,0.961823283,2.698147513,0.84,0.592704,8.12,8.22,7.95664,3.19794774,0,3054.825684,3094.509583,3180.710022
12/28/2019,0.942252607,0.941488331,1,0,0,0.945372575,2.84956137,0.84,0.592704,9.28,7.38,7.44769,1.402832079,0,3308.687561,3180.710022,3184.905334
12/29/2019,1,0.941488331,1,0,0,0.942252607,3.046309242,1.16,1.560896,9.58,6.22,4.761,0.948794006,0,3516.979553,3184.905334,3398.47937
12/30/2019,0.965849858,0.941488331,1,1,0,1,3.095157508,0.3,0.027,9.91,5.92,4.95616,0.5308416,0,3526.946838,3398.47937,3524.479736
12/31/2019,0.970642056,0.941488331,1,1,13.49856377,0.965849858,3.148015248,0.33,0.035937,8.71,5.59,5.776,0.164260109,0,3452.010437,3524.479736,3487.86615
1/1/2020,0.950674824,1,1,1,8.833529191,0.970642056,2.951270913,-1.2,-1.728,10.21,6.79,6.561,0.895260257,0,3216.462708,3487.86615,3030.470306
1/2/2020,0.961823283,1,1,0,9.98721811,0.950674824,3.195309062,1.5,3.375,10.47,5.29,5.041,0.144983273,0,3094.509583,3030.470306,3266.301331
1/3/2020,0.945372575,1,1,0,0,0.961823283,3.235737937,0.26,0.017576,13.63,5.03,4.18609,0.166103122,0,3180.710022,3266.301331,3301.387634
1/4/2020,0.942252607,1,1,0,0,0.945372575,3.691882988,3.16,31.554496,13.65,1.87,2.025,0.000333622,0,3184.905334,3301.387634,3526.517029
1/5/2020,1,1,1,0,0,0.942252607,3.69459064,0.02,8.00E-06,13.23,1.85,2.22784,0.001082432,0,3398.47937,3526.517029,3643.007141
1/6/2020,0.965849858,1,1,1,0,1,3.637306696,-0.42,-0.074088,13.36,2.27,3.12481,0.001169859,0,3524.479736,3643.007141,3705.185852
1/7/2020,0.970642056,1,1,0,11.22221554,0.965849858,3.655133376,0.13,0.002197,13.29,2.14,2.25625,4.88E-05,0,3487.86615,3705.185852,3756.165039
1/8/2020,0.950674824,1,1,0,0,0.970642056,3.645545227,-0.07,-0.000343,10.64,2.21,3.14721,0.002005339,0,3030.470306,3756.165039,3833.668518
1/9/2020,0.961823283,1,1,0,0,0.950674824,3.261901286,-2.65,-18.609625,10.99,4.86,3.41056,0.226634959,0,3266.301331,3833.668518,3912.532715
1/10/2020,0.945372575,1,1,0,0,0.961823283,3.315116891,0.35,0.042875,11.36,4.51,3.721,0.073700508,0,3301.387634,3912.532715,3894.56842
1/11/2020,0.942252607,1,1,0,0,0.945372575,3.370459909,0.37,0.050653,11.17,4.14,3.42225,0.034867844,0,3526.517029,3894.56842,3864.015625
1/12/2020,1,1,1,0,0,0.942252607,3.342154993,-0.19,-0.006859,12.29,4.33,2.47009,0.185398179,0,3643.007141,3864.015625,3998.022766
1/13/2020,0.965849858,1,1,0,0,1,3.505709629,1.12,1.404928,13.42,3.21,2.94849,0.001,0,3705.185852,3998.022766,4049.53009
1/14/2020,0.970642056,1,1,0,0,0.965849858,3.663331817,1.13,1.442897,11.36,2.08,2.401,0.000316406,0,3756.165039,4049.53009,3990.925049
1/15/2020,0.950674824,1,1,0,0,0.970642056,3.370459909,-2.06,-8.741816,13.31,4.14,3.50464,0.031020444,0,3833.668518,3990.925049,4019.919556
1/16/2020,0.961823283,1,1,0,0,0.950674824,3.648287269,1.95,7.414875,15.29,2.19,0.961,0.002601446,0,3912.532715,4019.919556,4028.390076
1/17/2020,0.945372575,1,1,0,0,0.961823283,3.910242959,1.98,7.762392,12,0.21,0.19321,0.000849347,0,3894.56842,4028.390076,4150.21167
1/18/2020,0.942252607,1,1,1,0,0.945372575,3.464101615,-3.29,-35.611289,13.13,3.5,2.73529,0.009595126,0,3864.015625,4150.21167,4039.086914
1/19/2020,1,1,1,0,14.20043423,0.942252607,3.623534186,1.13,1.442897,13.79,2.37,1.00489,0.005922409,0,3998.022766,4039.086914,4269.577454
1/20/2020,0.965849858,1,1,0,0,1,3.713488926,0.66,0.287496,10.76,1.71,0.73441,0.0002401,0,4049.53009,4269.577454,4237.804749
1/21/2020,0.970642056,1,1,0,0,0.965849858,3.280243893,-3.03,-27.818127,11.23,4.74,3.74544,0.127455068,0,3990.925049,4237.804749,4136.139832
1/22/2020,0.950674824,1,1,0,0,0.970642056,3.351119216,0.47,0.103823,11.83,4.27,2.85156,0.1048576,0,4019.919556,4136.139832,4179.195007
1/23/2020,0.961823283,1,1,0,0,0.950674824,3.439476704,0.6,0.216,14.44,3.67,2.78784,0.018360368,0,4028.390076,4179.195007,4180.814087
1/24/2020,0.945372575,1,1,0,0,0.961823283,3.8,2.61,17.779581,13.44,1.06,0.56644,4.57E-06,0,4150.21167,4180.814087,4335.868225
1/25/2020,0.942252607,1,1,0,0,0.945372575,3.666060556,-1,-1,10.02,2.06,0.94249,0.001262477,0,4039.086914,4335.868225,4302.438171
1/26/2020,1,1,1,0,0,0.942252607,3.165438358,-3.42,-40.001688,12.82,5.48,5.85225,0.120036127,0,4269.577454,4302.438171,4325.717957
1/27/2020,0.965849858,1,1,0,0,1,3.580502758,2.8,21.952,11.68,2.68,4.356,0.002364214,0,4237.804749,4325.717957,4100.39447
1/28/2020,0.970642056,1,1,0,0,0.965849858,3.417601498,-1.14,-1.481544,8.72,3.82,4.30336,0.001360489,0,4136.139832,4100.39447,4000.118286
1/29/2020,0.950674824,1,1,0,0,0.970642056,2.952964612,-2.96,-25.934336,8.17,6.78,9.96004,0.164260109,0,4179.195007,4000.118286,3871.008423
1/30/2020,0.961823283,1,1,0,0,0.950674824,2.858321186,-0.55,-0.166375,9.54,7.33,9.08209,0.697995264,0,4180.814087,3871.008423,3716.562378
1/31/2020,0.945372575,1,1,0,0,0.961823283,3.088689042,1.37,2.571353,11.46,5.96,6.084,0.288130255,0,4335.868225,3716.562378,3799.312927
2/1/2020,0.942252607,0.872696512,1,0,0,0.945372575,3.385262176,1.92,7.077888,10.12,4.04,2.53009,0.087677005,0,4302.438171,3799.312927,4001.486694
2/2/2020,1,0.872696512,1,0,0,0.942252607,3.181194744,-1.34,-2.406104,9.54,5.38,5.40225,0.136805773,0,4325.717957,4001.486694,4024.301086
2/3/2020,0.965849858,0.872696512,1,0,0,1,3.088689042,-0.58,-0.195112,10.9,5.96,8.06404,0.074711821,0,4100.39447,4024.301086,3795.63269
2/4/2020,0.970642056,0.872696512,1,0,0,0.965849858,3.301514804,1.36,2.515456,9.4,4.6,4.096,0.0614656,0,4000.118286,3795.63269,3901.854858
2/5/2020,0.950674824,0.872696512,1,0,0,0.970642056,3.065941943,-1.5,-3.375,2.89,6.1,7.25904,0.183396598,0,3871.008423,3901.854858,3780.555603
2/6/2020,0.961823283,0.872696512,1,0,0,0.950674824,1.7,-6.51,-275.894451,10.41,12.61,22.201,11.29886088,0,3716.562378,3780.555603,3348.10437
2/7/2020,0.945372575,0.872696512,1,0,0,0.961823283,3.226453161,7.52,425.259008,15.29,5.09,4.69225,0.122963703,0,3799.312927,3348.10437,3611.016174
2/8/2020,0.942252607,0.872696512,1,0,0,0.945372575,3.910242959,4.88,116.214272,18.68,0.21,0.33856,0.004181616,0,4001.486694,3611.016174,4117.124817
2/9/2020,1,0.872696512,1,0,0,0.942252607,4.322036557,3.39,38.958219,18.5,-3.18,0.02704,1.163191951,0,4024.301086,4117.124817,4600.226807
2/10/2020,0.965849858,0.872696512,1,0,0,1,4.301162634,-0.18,-0.005832,17.46,-3,0.001,1.2117361,0,3795.63269,4600.226807,4659.518433
2/11/2020,0.970642056,0.872696512,1,0,0,0.965849858,4.178516483,-1.04,-1.124864,12.35,-1.96,0.03364,0.406429632,0,3901.854858,4659.518433,4654.185974
2/12/2020,0.950674824,0.872696512,1,0,0,0.970642056,3.514256678,-5.11,-133.432831,12.12,3.15,2.35225,0.004543719,0,3780.555603,4654.185974,4526.486084
2/13/2020,0.961823283,0.872696512,1,0,0,0.950674824,3.481379037,-0.23,-0.012167,14.75,3.38,2.42064,0.011462287,0,3348.10437,4526.486084,4432.625427
2/14/2020,0.945372575,0.872696512,1,0,0,0.961823283,3.840572874,2.63,18.191447,14.5,0.75,1.63216,0.041623143,0,3611.016174,4432.625427,4365.854797
2/15/2020,0.942252607,0.872696512,1,0,0,0.945372575,3.807886553,-0.25,-0.015625,11.79,1,1.46689,0.011215131,0,4117.124817,4365.854797,4339.954163
2/16/2020,1,0.872696512,1,0,0,0.942252607,3.433656943,-2.71,-19.902511,12.62,3.71,4.43556,0.000316406,0,4600.226807,4339.954163,4286.846191
2/17/2020,0.965849858,0.872696512,1,0,0,1,3.552463934,0.83,0.571787,11.72,2.88,1.6,0.009378906,0,4659.518433,4286.846191,4313.16803
2/18/2020,0.970642056,0.872696512,1,0,0,0.965849858,3.423448554,-0.9,-0.729,6.84,3.78,4.88601,0.00010556,0,4654.185974,4313.16803,4030.982422
2/19/2020,0.950674824,0.872696512,1,0,0,0.970642056,2.615339366,-4.88,-116.214272,7.53,8.66,12.05604,1.625904006,0,4526.486084,4030.982422,3719.663635
2/20/2020,0.961823283,0.872696512,1,0,0,0.950674824,2.744084547,0.69,0.328509,7.22,7.97,12.97321,0.428593506,0,4432.625427,3719.663635,3540.906738
2/21/2020,0.945372575,0.872696512,1,0,0,0.961823283,2.687005769,-0.31,-0.029791,7.28,8.28,11.36356,1.2117361,0,4365.854797,3540.906738,3337.877991
2/22/2020,0.942252607,0.872696512,1,0,0,0.945372575,2.698147513,0.06,0.000216,7.99,8.22,8.281,2.918430506,0,4339.954163,3337.877991,3361.696594
2/23/2020,1,0.872696512,1,0,0,0.942252607,2.826658805,0.71,0.357911,5.62,7.51,10.65024,0.483828415,0,4286.846191,3361.696594,3449.866699
2/24/2020,0.965849858,0.872696512,1,0,0,1,2.370653918,-2.37,-13.312053,11.4,9.88,16.71849,2.176119871,0,4313.16803,3449.866699,3125.204681
