DT,Temp,cy,Msin,Mcos,Wsin,Wcos,Hsin,Hcos,c
2020-07-10 20:00:00,25.83374384,205.75,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,205.64
2020-07-10 21:00:00,25.8,205.64,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,206.17
2020-07-10 22:00:00,24.43159139,206.17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,206.69
2020-07-10 23:00:00,23.8763279,206.69,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681,206.47
2020-07-11 00:00:00,24.8,206.47,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1.0,205.93
2020-07-11 01:00:00,23.24830292,205.93,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683,205.46
2020-07-11 02:00:00,23.21038638,205.46,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,205.21
2020-07-11 03:00:00,23.7,205.21,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,205.11
2020-07-11 04:00:00,23.66297863,205.11,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,175.69
2020-07-11 05:00:00,24.10844155,175.69,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074,165.44
2020-07-11 06:00:00,22.0,165.44,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,165.61
2020-07-11 07:00:00,25.26559784,165.61,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,165.87
2020-07-11 08:00:00,25.89494823,165.87,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,166.24
2020-07-11 09:00:00,27.0,166.24,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,166.6
2020-07-11 10:00:00,27.04499214,166.6,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,166.69
2020-07-11 11:00:00,27.49016116,166.69,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,166.72
2020-07-11 12:00:00,27.9,166.72,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,166.6
2020-07-11 13:00:00,27.98274898,166.6,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683,166.51
